FECHA_INF,8172 - A,8172 - P,8245 - A,8245 - P,8251 - G,8251 - GLB,8251 - INV,8295 - CLASICA,8295 - LARGOPLAZO,8295 - LIQUIDEZ,8306 - A,8306 - B,8336 - A,8336 - B,8336 - N,8377 - L,8638 - CLASI,8773 - A,8773 - B,8788 - A,8788 - P,8846 - CLASI,8846 - CRECI,8846 - IPA,8846 - PATRI,8886 - AHORROSIST,8886 - CLASICA,8886 - WEB,8900 - INVER,8900 - UNIVE,8910 - GLOBAL,8994 - F1,9063 - INVER,9192 - A,9192 - D,9226 - CLASI,9228 - CLASI,9430 - A,9430 - P,9568 - A,9575 - A,9575 - CUI,9575 - W,9595 - G,9595 - GLB,9595 - INV,9596 - G,9596 - GLB,9596 - INV,9649 - DIGITAL,9649 - GLOBAL,9649 - YOU,9730 - A,9810 - B,9853 - A,9872 - A,9872 - C,9872 - DIGITAL,10020 - SIMPLE,10050 - DIGITAL,10059 - DIGITAL,10072 - CLASI,10147 - DIGITAL,10147 - EJECU,10147 - GLOBAL,10152 - L,10208 - A,10235 - A,10260 - D,10367 - DIGITAL,10368 - DIGITAL,10480 - A,10480 - DIGITAL,10482 - A,10482 - DIGITAL,10580 - DIGITAL
2021-06-08,1.194663748288847,1.2108059447513677,1.0561318317534925,1.0699811296493147,1.0704239883212745,1.0,1.0,1.054090978344247,1.0592974504243349,1.0326297647737035,1.0436221825605707,1.0579071477674737,1.1266645159239244,1.1335095110225257,1.085434449043503,0.9901411611793688,1.087366578494561,0.9663151499658885,0.9725464462735507,0.9138534927494736,0.9208902447783327,1.0192057815776245,1.0301927766972758,1.041290036681768,1.0412980576435438,1.0,0.9734151769955319,0.9760995000000001,1.0528965476706253,1.0438997562247156,0.9940703638163232,1.0391344122864659,1.1046616060963337,1.0603257852536465,1.0131999,1.0,1.0399917799590017,0.9991956100965184,1.002408972790057,1.0751044601760815,1.0755594207898507,1.0810228437327867,1.0,1.071043105912123,1.0,1.0,1.0105893633968062,1.0,1.0,1.0,1.0,1.0,1.0371445000000006,1.016061190286924,1.0329753231300893,1.0158957537452264,0.9658203443976225,0.9843571343462652,1.0,1.0,1.0,1.0257562790763448,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-06-09,1.1988763672393883,1.2150699968241419,1.0567099898062173,1.0705846795588747,1.0722599615034956,1.0,1.0,1.0532018711885538,1.0584106066598602,1.0317316552094564,1.0440829418571171,1.0583924749671092,1.128492125491034,1.135356341098746,1.0871433812251021,0.9910719001731503,1.088050286210787,0.9660250583799435,0.9722624743749457,0.9165940437224694,0.9236609277857444,1.0214882092460063,1.0325139652206037,1.043650478374876,1.0436585070753348,1.0,0.9733496748762139,0.9760488000000002,1.0532718539042702,1.044260424531629,0.9947876988292702,1.0396294313274308,1.1063182637389897,1.061316454631538,1.0141616000000002,1.0,1.0396036311168593,1.0005110738092229,1.0037328606114366,1.0760222784075626,1.0768472146355033,1.0823241947791515,1.0,1.0729531026164651,1.0,1.0,1.0112582742732033,1.0,1.0,1.0,1.0,1.0,1.0371246000000005,1.0165126012562105,1.0358952384596378,1.017208932535954,0.9670546524684112,0.9856604063523485,1.0,1.0,1.0,1.0295422089113255,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-06-10,1.2026532954295888,1.2189393845592296,1.059133484122853,1.0730578862114828,1.0755410042928546,1.0,1.0,1.0544563478341409,1.0596779856796692,1.032933378620543,1.046315461851927,1.0606739134817624,1.1319278263703971,1.1388210374538967,1.0904011980497106,0.992887859741978,1.0898535941492333,0.9681336368940218,0.9743926777872322,0.9179778245776742,0.9250644076684209,1.0243407429224767,1.035411445980611,1.0465935820977808,1.0466016555176931,1.0,0.9736465199759062,0.9763615,1.0559035859917005,1.0468581561059,0.9969848934745018,1.041672370374435,1.107850921762983,1.0644729157149377,1.0171928000000001,1.0,1.040532253879401,1.003941596824708,1.0071784309667549,1.078750656101146,1.0791937632368314,1.0846897393847774,1.0,1.0758715275695359,1.0,1.0,1.0131095220297204,1.0,1.0,1.0,1.0,1.0,1.0371939000000006,1.016840409221944,1.0396014194026149,1.0199482968978157,0.9696447316361336,0.9883457849650218,1.0,1.0,1.0,1.0324859428159336,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-06-11,1.2068352045267052,1.223179234143496,1.059663823351407,1.0736130675493547,1.0787776587641638,1.0,1.0,1.0565317756952262,1.0617703760973498,1.034939237485306,1.0483878797356083,1.0627931098674326,1.1332345726084279,1.140143835209829,1.0916079028434562,0.9953965104949246,1.0912171241888748,0.9695069478515714,0.9757829427546257,0.9197264469317942,0.9268356185501052,1.028650993366962,1.0397825215281091,1.0510261716780906,1.051034341927221,1.0,0.9741509171918808,0.9768823000000001,1.0608110445639884,1.0517120247522216,1.0000796816732163,1.0430098636817358,1.109970689965713,1.0682101507323942,1.0207792,1.0,1.042279057053525,1.0088976703664074,1.0121546539682609,1.0800019984440672,1.0801361776346694,1.0856440041713589,1.0,1.0797321550494596,1.0,1.0,1.0159044153390107,1.0,1.0,1.0,1.0,1.0,1.0372640000000004,1.01810343991359,1.0430881667489489,1.0220835250115026,0.9716604585009483,0.9904458066645457,1.0,1.0,1.0,1.0362968289144363,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-06-12,1.2067726920196724,1.2231204472336028,1.0596140241100143,1.0735804914484774,1.0787724587744432,1.0,1.0,1.0565392271464138,1.0617845558983867,1.0349193648239308,1.0484083447272163,1.062832223512797,1.1332134142224177,1.1401307080302556,1.0915354790969436,0.9954201259913772,1.0912381903030224,0.969498173964367,0.9757820391049883,0.9197413281072924,0.9268597057334463,1.0287042328385345,1.0398505875403152,1.051109381562538,1.051117556338795,1.0,0.9741739356253203,0.9769203000000002,1.0608154145181936,1.0517048626516452,1.0001306699459136,1.0429811881601239,1.1099814089897229,1.0682420906371086,1.0208248,1.0,1.042331877308332,1.0089344906933757,1.0121957774070527,1.0799667941928595,1.0800593201659825,1.0855739146930945,1.0,1.0797419228550458,1.0,1.0,1.0159458268464057,1.0,1.0,1.0,1.0,1.0,1.0372640000000004,1.0180769392696243,1.043034789558132,1.0220832249935015,0.9716459748341794,0.9904765201446921,1.0,1.0,1.0,1.0362978481171965,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-06-13,1.2067101795126394,1.2230910537786563,1.059562409486168,1.0735460651836557,1.078756029821413,1.0,1.0,1.0565586505958429,1.0618107542668451,1.0349111462995655,1.0484278377667164,1.0628703195673876,1.133191068375968,1.1401163501775973,1.0914619824060383,0.9954351786169788,1.091254217548368,0.9694784129571501,0.9757702163555635,0.9197427881471526,0.9268702894958234,1.0287434468579184,1.039904421568151,1.0511782249663566,1.0511863733363027,1.0,0.974205296309805,0.9769667000000002,1.0608297625345,1.0517075767108108,1.0001743598972248,1.0429493032127353,1.109987905367911,1.0682618756336402,1.0208588,1.0,1.04238549787003,1.0089510790177652,1.0122165303982569,1.0799315899416522,1.0799824626972958,1.08550362750121,1.0,1.079731080590845,1.0,1.0,1.0159759268772437,1.0,1.0,1.0,1.0,1.0,1.0372640000000004,1.0180504386256588,1.042981412367315,1.0220852251135086,0.9716335888019079,0.9905094345908427,1.0,1.0,1.0,1.0362978481171965,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-06-14,1.2054525334564472,1.2218483329876195,1.0588882424568717,1.0728809312456624,1.078688505317215,1.0,1.0,1.0580434764358064,1.063309648848564,1.0363382728461132,1.048379726137369,1.062839919043023,1.1331973835064866,1.140130825237216,1.0914160246212146,0.9959260564554578,1.0925652340757972,0.9707775806156216,0.9770858549237216,0.9235104210064278,0.9306762834381157,1.028455352620619,1.0396274822780838,1.0509126861230569,1.0509208136942885,1.0,0.974774654943641,0.9775527000000003,1.061236168275571,1.0520989289644034,1.000796216870121,1.0433600399420038,1.1107763220657465,1.067161634638187,1.0198225,1.0,1.043944140001777,1.007863536964445,1.0111297239833064,1.0819750761617437,1.0812959395873474,1.0868309778885954,1.0,1.0794483026191224,1.0,1.0,1.0160741833473363,1.0,1.0,1.0,1.0,1.0,1.0375473000000004,1.0178446336245972,1.0419523184398896,1.0227360641638517,0.9722380071992811,0.9911712250506756,1.0,1.0,1.0,1.0354415853165346,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-06-15,1.2026280569491488,1.2189682233976031,1.065156634292486,1.0792501206240828,1.0801532444506872,1.0,1.0,1.058287387271344,1.0635614589212514,1.0365499335309967,1.0481400859453998,1.0626153494791506,1.1362742554312675,1.1432346999645413,1.0943272804069553,0.9966070300268329,1.0934822474884767,0.9711266390471021,0.9774452062629263,0.9223363804926802,0.9295022157288974,1.027238644643271,1.0384117820479517,1.04969809178426,1.0497062135012312,1.0,0.973238213133082,0.9760269000000003,1.0614805215482046,1.052329623993491,0.9998699299161206,1.046990877277003,1.1124260773065777,1.0688301397716837,1.0214321,1.0,1.042584507516929,1.0075174834227034,1.0107866779950605,1.0842539003899074,1.0844244793912747,1.0899826318470542,1.0,1.079237611052626,1.0,1.0,1.0149481162700886,1.0,1.0,1.0,1.0,1.0,1.0376483000000005,1.020814405790061,1.0397341246605758,1.0246835810148627,0.9740750355823735,0.9930897670987804,1.0,1.0,1.0,1.0333740397912867,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-06-16,1.2119951888691336,1.2285040495439166,1.063852818362695,1.0779470105117077,1.0795056573250477,1.0,1.0,1.0565216913979527,1.061793675249983,1.034793257630391,1.0473466490412098,1.0618292606064612,1.1344262431347907,1.1413834746273033,1.0924954066803503,0.9959888808868607,1.0916808215371732,0.9691128343236364,0.9754263776684698,0.9219966966036641,0.9291690096926785,1.02779951961395,1.0389929557865167,1.0502999412613392,1.050308131078281,1.0,0.9735489619845163,0.9763535000000004,1.0586291264293999,1.0494913212303902,0.9995734980954393,1.0458707876809983,1.1117718108183234,1.0680320857636116,1.0206844999999998,1.0,1.0432805966661371,1.0075760699325411,1.0108496064200023,1.083239921505128,1.0862080134931829,1.0917824189292569,1.0,1.0784087150705741,1.0,1.0,1.0146771201325744,1.0,1.0,1.0,1.0,1.0,1.0375983000000006,1.0195453749526115,1.046863019131077,1.0238579314758904,0.9732759367261538,0.9923206295242989,1.0,1.0,1.0,1.0410428027121426,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-06-17,1.2126915228809771,1.2292251534481107,1.066451249533934,1.0805978329029733,1.0809573588031334,1.0,1.0,1.0571925703865346,1.0624746219778411,1.0354231199485513,1.0484291877001999,1.0629451124892553,1.1389191616334975,1.1459121171661748,1.0967700171411825,0.9968088433724727,1.0935705794656663,0.969879798535741,0.9762063026098248,0.9208456797954044,0.9280181532692252,1.0269370974212195,1.0381353240327182,1.0494474015182542,1.049455579618753,1.0,0.9731454442117369,0.9759638000000004,1.0586304374156614,1.0494811435085187,1.000239544904673,1.0483317893204567,1.1135143018577878,1.0694948446775732,1.0220974999999999,1.0,1.0430104486289251,1.007429747487349,1.0107069176509855,1.0905078150544167,1.0885385581078895,1.0941320475884788,1.0,1.0777818173080462,1.0,1.0,1.013616621275369,1.0,1.0,1.0,1.0,1.0,1.0376478000000005,1.0222175398862194,1.047285244384101,1.0272604356261392,0.9764960054546487,0.9956494905614082,1.0,1.0,1.0,1.0424586030062644,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-06-18,1.2284988562935415,1.2452289404973065,1.0709341714679088,1.0851583548712254,1.0846064704301068,1.0,1.0,1.055514602931791,1.060794974467664,1.0337525364589202,1.0505591667476122,1.0651229475432604,1.1442265700426497,1.151260329376175,1.1018285028929728,0.9978728927450847,1.09357974656433,0.9696881958097655,0.9760215062589427,0.9189115762236585,0.9260780401382942,1.026814016922423,1.03802518084933,1.0493503072498438,1.0493584961385836,1.0,0.9719603811049249,0.9747903000000003,1.0583891431109718,1.0492304699883501,1.0005800665846867,1.0518355054866553,1.1141537890856648,1.0713815171046608,1.0239158,1.0,1.0420772907940008,1.0081207039356144,1.0114043903000731,1.0945213890420822,1.093112631649562,1.0987367977965972,1.0,1.0774668055778884,1.0,1.0,1.0128521380080624,1.0,1.0,1.0,1.0,1.0,1.0376574000000005,1.0215752242779501,1.0582149705011092,1.031171470288219,0.9764960054546487,0.999471468027318,1.0,1.0,1.0,1.0531459722563952,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
